index,avg_pcc,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,scam,username,age,gender,location,ethnicity,occupation,marital_status,children,religion,sexual_orientation,sex,description,age_bin,description_set,description_stem,description_stem_set
54734,21323.94021637228,54734,54761,1278,1,mscot,48.0,male,"new york, or los angeles, california, united states",white,self-employed,widowed,,,,male,"laid back easy to get along with,i can’t think of any one person but my creator, but i surround myself with good people that help influence me to be the decent person i am today.
i enjoy going to the movies with my kids, mountain biking, fishing, i enjoy visiting the biltmore estate, exploring on the blue ridge parkway and chasing waterfalls.
although i’m a bit of an analytical thinker, i do have a compassionate side to me and enjoy good conversation with the company of others.
i enjoy travel. i enjoy outdoor activities,except for my teens i have never worked for anyone but myself i enjoy building and fixing anything. i enjoy long walks hikes holding hands. wine bars quaint restaurants. making dinner with my partner. romantic evenings, days, mornings.that an intimate relationship is between one man and one woman. one who is financially responsible and loves family. a man who keeps fit thru exercise or an active life style. someone who will be themselves and agree we wont try to change the other.
originally grew up in budapest hungary and having being living in the states for 17 years. i have a stable personal life by the grace of god.
friends see me as a person with integrity and genuine. i am as respectful, honest, trustworthy, dependable, caring and strong moral character as you can find in a person. i have some introvert personality but have a great sense of humor, enjoy having fun and being around people. i’m a christian with conservative views and values. i believe in a healthy lifestyle, no tattoos, and never experimented with illegal substances.
message:
hi my name is michael scot,how are you doing,i guess you had a productive day out there today?i saw your profile and i found it very interesting.i would like to correspond with you and get to know more about each other..
i am a single dad originally from hungary but have been living in the united states for years now,i am a single dad of two lovely kids who means the world to me.i am a construction engineer into building,remodeling of houses/construction of roads and bridges.
i am a very honest,loving,caring,understanding,creative,sensitive,down to earth person with good sense of humor.who has a lot of love to offer to the right person.i do treat people the way i want to be treated.your profile is so refreshing, everything you wrote interest me,you also look so gentle and kind,i could not pass by so that is why i emailed you,so we can get to know each other.i better stop now and wait to hear back from you.
warm regards,
michael scot
",41-50,"{'refreshing', 'teens', 'long', 'profile', 'bit', 'estate', 'great', 'travel', 'gentle', 'love', 'moral', 'fun', 'one', '17', 'integrity', 'get', 'hikes', 'want', 'decent', 'laid', 'trustworthy', 'enjoy', 'waterfalls', 'restaurants', 'remodeling', 'states', 'found', 'engineer', 'worked', 'person', 'saw', 'way', 'wrote', 'going', 'regards', 'hungary', 'change', 'could', 'financially', 'name', 'romantic', 'hands', 'understanding', 'keeps', 'years', 'others', 'active', 'also', 'better', 'loving', 'responsible', 'visiting', 'healthy', 'lifestyle', 'chasing', 'loves', 'building', 'day', 'life', 'grew', 'look', 'help', 'style', 'see', 'although', 'exercise', 'dependable', 'christian', 'relationship', 'making', 'conversation', 'united', 'man', 'sense', 'mei', 'intimate', 'god', 'think', 'construction', 'substances', 'two', 'hi', 'humorwho', 'partner', 'warm', 'earth', 'blue', 'single', 'offer', 'treat', 'back', 'easy', 'correspond', 'along', 'housesconstruction', 'originally', 'people', 'except', 'around', 'guess', 'message', 'movies', 'outdoor', 'biltmore', 'kids', 'fixing', 'pass', 'kind', 'emailed', 'scot', 'anything', 'personal', 'illegal', 'believe', 'days', 'tattoos', 'caring', 'creative', 'parkway', 'creator', 'morningsthat', 'analytical', 'compassionate', 'interestingi', 'influence', 'fishing', 'treatedyour', 'budapest', 'good', 'otheri', 'means', 'productive', 'wont', 'evenings', 'personi', 'experimented', 'ridge', 'exploring', 'company', 'agree', 'bars', 'try', 'find', 'lovely', 'humor', 'grace', 'wait', 'mountain', 'values', 'walks', 'personality', 'fit', 'honest', 'conservative', 'dad', 'friends', 'stable', 'respectful', 'would', 'anyone', 'living', 'holding', 'woman', 'bridges', 'wine', 'everything', 'roads', 'strong', 'thinker', 'side', 'family', 'genuine', 'lot', 'quaint', 'activities', 'right', 'know', 'surround', 'dinner', 'hear', 'sensitive', 'like', 'thru', 'introvert', 'never', 'biking', 'interest', 'character', 'someone', 'michael', 'world', 'today', 'stop', 'views'}",laid back easi get along think one person creator surround good peopl help influenc decent person today enjoy go movi kid mountain bike fish enjoy visit biltmor estat explor blue ridg parkway chase waterfal although bit analyt thinker compassion side enjoy good convers compani other enjoy travel enjoy outdoor activ except teen never work anyon enjoy build fix anyth enjoy long walk hike hold hand wine bar quaint restaur make dinner partner romant even day morningsthat intim relationship one man one woman one financi respons love famili man keep fit thru exercis activ life style someon agre wont tri chang origin grew budapest hungari live state 17 year stabl person life grace god friend see person integr genuin respect honest trustworthi depend care strong moral charact find person introvert person great sens humor enjoy fun around peopl christian conserv view valu believ healthi lifestyl tattoo never experi illeg substanc messag hi name michael scot guess product day today saw profil found interestingi would like correspond get know singl dad origin hungari live unit state year singl dad two love kid mean world mei construct engin build remodel housesconstruct road bridg honest love care understand creativ sensit earth person good sens humorwho lot love offer right personi treat peopl way want treatedyour profil refresh everyth wrote interest also look gentl kind could pass email get know otheri better stop wait hear back warm regard michael scot,"{'remodel', 'long', 'bit', 'gentl', 'great', 'sens', 'travel', 'hand', 'everyth', 'love', 'moral', 'depend', 'even', 'fun', 'one', '17', 'road', 'bridg', 'get', 'want', 'decent', 'laid', 'sensit', 'email', 'regard', 'enjoy', 'year', 'found', 'illeg', 'person', 'saw', 'way', 'wrote', 'fish', 'unit', 'could', 'name', 'keep', 'mean', 'singl', 'care', 'analyt', 'fix', 'messag', 'also', 'better', 'valu', 'lifestyl', 'housesconstruct', 'engin', 'day', 'life', 'grew', 'work', 'understand', 'look', 'help', 'style', 'see', 'although', 'christian', 'relationship', 'stop', 'compassion', 'mei', 'man', 'god', 'think', 'visit', 'romant', 'anyon', 'live', 'two', 'respons', 'hi', 'humorwho', 'partner', 'refresh', 'anyth', 'genuin', 'warm', 'earth', 'blue', 'make', 'offer', 'treat', 'back', 'chase', 'correspond', 'activ', 'along', 'except', 'around', 'construct', 'guess', 'estat', 'substanc', 'outdoor', 'chang', 'pass', 'kid', 'kind', 'scot', 'walk', 'charact', 'parkway', 'someon', 'state', 'bike', 'creator', 'morningsthat', 'interestingi', 'hike', 'treatedyour', 'budapest', 'good', 'convers', 'otheri', 'financi', 'wont', 'explor', 'origin', 'personi', 'experi', 'easi', 'agre', 'tattoo', 'hungari', 'tri', 'find', 'famili', 'go', 'restaur', 'influenc', 'humor', 'grace', 'wait', 'mountain', 'fit', 'honest', 'trustworthi', 'friend', 'dad', 'exercis', 'profil', 'other', 'intim', 'hold', 'would', 'biltmor', 'compani', 'creativ', 'bar', 'woman', 'believ', 'stabl', 'wine', 'respect', 'movi', 'strong', 'thinker', 'side', 'product', 'lot', 'waterfal', 'quaint', 'right', 'know', 'surround', 'ridg', 'dinner', 'hear', 'teen', 'like', 'thru', 'introvert', 'never', 'integr', 'interest', 'view', 'peopl', 'michael', 'world', 'today', 'healthi', 'conserv', 'build'}"
51989,21323.937644630834,51989,51993,1122,1,sus0987q,30.0,female,"san francisco, or mountain view, california, united states",white,self employed,single,,,,female,"so what can i say about me, well i’m pretty down to earth not afraid to roll up my sleeves and get dirty if i have to, independent, hard working, intelligent,, pretty easy to talk to and i’ve been told i’ve got a good sense of humor. i love to travel, visiting new places is so exciting to me. being immersed in different cultures is truly an awesome experience. i like to dance ,i enjoy going out to dinner or going to see a movie. i’m also open to outdoor activities like going fishing or adventurous stuff, its nice to mix it up from time to time. however i’m also perfectly fine kicking back on the couch and staying in for the night.
",31-40,"{'immersed', 'new', 'fine', 'nice', 'talk', 'perfectly', 'dirty', 'different', 'couch', 'travel', 'working', 'places', 'intelligent', 'roll', 'love', 'time', 'see', 'told', 'fishing', 'say', 'get', 'movie', 'sense', 'good', 'enjoy', 'adventurous', 'stuff', 'staying', 'activities', 'cultures', 'mix', 'open', 'dinner', 'pretty', 'hard', 'going', 'like', 'earth', 'well', 'dance', 'awesome', 'kicking', 'got', 'night', 'back', 'afraid', 'easy', 'experience', 'exciting', 'humor', 'sleeves', 'also', 'however', 'truly', 'visiting', 'outdoor', 'independent'}",say well pretti earth afraid roll sleev get dirti independ hard work intellig pretti easi talk told got good sens humor love travel visit new place excit immers differ cultur truli awesom experi like danc enjoy go dinner go see movi also open outdoor activ like go fish adventur stuff nice mix time time howev also perfectli fine kick back couch stay night,"{'immers', 'new', 'fine', 'nice', 'talk', 'work', 'awesom', 'pretti', 'dirti', 'sens', 'couch', 'sleev', 'travel', 'love', 'roll', 'cultur', 'time', 'kick', 'see', 'danc', 'told', 'say', 'place', 'get', 'movi', 'perfectli', 'intellig', 'good', 'differ', 'enjoy', 'stay', 'stuff', 'visit', 'mix', 'open', 'experi', 'dinner', 'hard', 'excit', 'easi', 'like', 'earth', 'fish', 'well', 'got', 'night', 'adventur', 'independ', 'afraid', 'back', 'go', 'activ', 'humor', 'howev', 'truli', 'also', 'outdoor'}"
52261,21323.93136295682,52261,52266,1395,1,elisiobenny,29.0,female,"dallas, texas, united states",white,artwork,single,,,,female,"am dark in complexion ,i also love helping people that charity work i hope to do in the near future .am also a very kind hearted person i love everything that will bring smiles to my loved ones and myself positively aside from that i love music, movies and others
",21-30,"{'complexion', 'kind', 'work', 'bring', 'ones', 'love', 'charity', 'everything', 'am', 'helping', 'dark', 'loved', 'positively', 'person', 'music', 'hope', 'smiles', 'hearted', 'near', 'people', 'others', 'also', 'aside', 'future', 'movies'}",dark complexion also love help peopl chariti work hope near futur am also kind heart person love everyth bring smile love one posit asid love music movi other,"{'complexion', 'kind', 'posit', 'other', 'work', 'bring', 'help', 'everyth', 'love', 'asid', 'one', 'movi', 'am', 'dark', 'person', 'music', 'smile', 'hope', 'futur', 'near', 'heart', 'peopl', 'also', 'chariti'}"
53688,21301.82459003545,53688,53705,177,1,scotty,49.0,male,,white,business man,widowed,1-2 children living elsewhere,christian,straight,male,"i’m cool and love traveling.
",41-50,"{'traveling', 'love', 'cool'}",cool love travel,"{'travel', 'love', 'cool'}"
54460,21257.22457205537,54460,54482,999,1,kirkm0580,45.0,male,"west milford, new jersey, united states",black,self-employed,single,,,,male,"kirk here, am a loving care man,hard working,honest and god fearing man, i like cooking, reading, listening to music, i hate cheaters and betrayers…
message:
hello, how you doing today? you got a charming captivated look that attracts my motives. would be
glad to hear back from you.
kirk
",41-50,"{'kirk', 'cheaters', 'hello', 'captivated', 'look', 'would', 'working', 'reading', 'motives', 'betrayers', 'honest', 'glad', 'man', 'charming', 'god', 'hear', 'music', 'hard', 'like', 'listening', 'got', 'fearing', 'back', 'care', 'attracts', 'cooking', 'message', 'today', 'loving', 'hate'}",kirk love care man hard work honest god fear man like cook read listen music hate cheater betray messag hello today got charm captiv look attract motiv would glad hear back kirk,"{'listen', 'kirk', 'hello', 'cook', 'look', 'work', 'would', 'love', 'honest', 'glad', 'man', 'betray', 'fear', 'god', 'hear', 'music', 'hard', 'like', 'motiv', 'got', 'cheater', 'charm', 'captiv', 'back', 'read', 'care', 'messag', 'today', 'attract', 'hate'}"
51709,21257.21805169545,51709,51711,840,1,jimemf,43.0,female,,white,nurse,separated,1-2 children living elsewhere,christian,straight,female,"i am caring, loving, understanding, open minded, easy going, honest, royal, committed and i do love to meet some new good friend and see how it goes
this scam profile was removed from datingnmore, reason: gambian ",41-50,"{'friend', 'new', 'minded', 'profile', 'reason', 'caring', 'committed', 'meet', 'love', 'see', 'good', 'datingnmore', 'open', 'royal', 'going', 'scam', 'gambian', 'removed', 'easy', 'understanding', 'loving', 'goes', 'honest'}",care love understand open mind easi go honest royal commit love meet new good friend see goe scam profil remov datingnmor reason gambian,"{'friend', 'new', 'datingnmor', 'profil', 'understand', 'mind', 'reason', 'meet', 'love', 'commit', 'see', 'remov', 'good', 'open', 'royal', 'easi', 'scam', 'gambian', 'go', 'care', 'goe', 'honest'}"
53662,21251.12138109357,53662,53679,151,1,derrick1me,57.0,male,"kansas, usa",white,self,widowed,want children,christian,straight,male,"i’m a god fearing man with a good heart i enjoy cooking , going to the movie , i also enjoy fishing , i also enjoy walking in the woods
",51-60,"{'heart', 'walking', 'cooking', 'fishing', 'going', 'also', 'man', 'movie', 'good', 'enjoy', 'woods', 'god', 'fearing'}",god fear man good heart enjoy cook go movi also enjoy fish also enjoy walk wood,"{'heart', 'go', 'wood', 'walk', 'cook', 'movi', 'also', 'man', 'fish', 'fear', 'good', 'enjoy', 'god'}"
56032,21251.11889179071,56032,56099,2617,1,louis,46.0,male,"orlando, florida",,i am a veterinary doctor,widowed,,,,male,"i live a simple and easy going lifestyle,calm,understanding,i have an open heart,sincere and honest,i also have so much passion for animals and that is why i love my job so much and i dont get angry easily and when i am angry i try to be calm and control my anger ,what i like doing on my leisure time is going on a walk,hiking,swimming,playing golf and cooking
",41-50,"{'hiking', 'walk', 'job', 'love', 'time', 'easily', 'anger', 'golf', 'get', 'leisure', 'calm', 'sincere', 'live', 'open', 'passion', 'swimming', 'playing', 'going', 'animals', 'like', 'dont', 'easy', 'angry', 'try', 'heart', 'control', 'understanding', 'cooking', 'much', 'also', 'simple', 'honest', 'lifestyle'}",live simpl easi go lifestyl calm understand open heart sincer honest also much passion anim love job much dont get angri easili angri tri calm control anger like leisur time go walk hike swim play golf cook,"{'swim', 'walk', 'cook', 'understand', 'job', 'love', 'time', 'anger', 'golf', 'hike', 'get', 'simpl', 'calm', 'live', 'open', 'passion', 'anim', 'angri', 'easi', 'easili', 'like', 'leisur', 'play', 'dont', 'sincer', 'tri', 'go', 'heart', 'control', 'much', 'also', 'lifestyl', 'honest'}"
53449,21251.11622217367,53449,53464,2596,1,bearsexyme,29.0,female,"kent, washington, or anthem, arizona, united states",,business,single,,,,female,"i am compassionate, loving, kind, generous, and enjoy the simple things in life. i enjoy holding hands and sometimes just the touch of someone who means something to you is nice. i’m affectionate and love to laugh with a sense of humor ….i like dining out, dancing, movies and shows especially classic rock and blue bands and spending time at the river, bicycling, gardening and camping when i can. i’m more of a quiet type than a gregarious type, wont talk your ear off, but do enjoy some good conversations.
",21-30,"{'kind', 'nice', 'sometimes', 'talk', 'life', 'bicycling', 'laugh', 'shows', 'love', 'holding', 'time', 'gregarious', 'compassionate', 'conversations', 'dancing', 'something', 'quiet', 'sense', 'things', 'affectionate', 'good', 'rock', 'enjoy', 'means', 'wont', 'touch', 'bands', 'i', 'movies', 'like', 'dining', 'river', 'ear', 'blue', 'classic', 'spending', 'hands', 'gardening', 'humor', 'especially', 'camping', 'someone', 'type', 'generous', 'loving', 'simple'}",compassion love kind gener enjoy simpl thing life enjoy hold hand sometim touch someon mean someth nice affection love laugh sens humor i like dine danc movi show especi classic rock blue band spend time river bicycl garden camp quiet type gregari type wont talk ear enjoy good convers,"{'kind', 'nice', 'talk', 'bicycl', 'life', 'gener', 'hold', 'laugh', 'sens', 'spend', 'hand', 'someon', 'love', 'time', 'danc', 'compassion', 'movi', 'quiet', 'simpl', 'sometim', 'someth', 'affection', 'rock', 'enjoy', 'band', 'good', 'gregari', 'convers', 'wont', 'touch', 'i', 'thing', 'like', 'river', 'ear', 'blue', 'show', 'classic', 'mean', 'camp', 'especi', 'dine', 'garden', 'humor', 'type'}"
55304,21251.105133994504,55304,55353,1870,1,curtis,38.0,male,"houston, texas, united states",white,engineer,widowed,,,,male,"i`m romantic/optimistic, considerate, outgoing person, warm in nature and very creative. i like to say what i feel and what i think…i don`t like to keep my opinion just in my mind…i do like to speak about everything. i`m intellectual, emotional, confident person and i have a sense of humor, i like to laugh and have fun. i like to spend time at the gym, swim/sunbathe, hike, tennis…wine tasting, fine dining, shopping, traveling, spa…
",31-40,"{'fine', 'traveling', 'gym', 'speak', 'swimsunbathe', 'creative', 'mindi', 'laugh', 'spend', 'feel', 'time', 'opinion', 'fun', 'hike', 'emotional', 'everything', 'say', 'considerate', 'sense', 'tasting', 'nature', 'confident', 'tenniswine', 'shopping', 'spa', 'person', 'intellectual', 'warm', 'like', 'dining', 'keep', 'romanticoptimistic', 'outgoing', 'humor', 'thinki'}",romanticoptimist consider outgo person warm natur creativ like say feel thinki like keep opinion mindi like speak everyth intellectu emot confid person sens humor like laugh fun like spend time gym swimsunbath hike tenniswin tast fine dine shop travel spa,"{'fine', 'gym', 'speak', 'mindi', 'sens', 'creativ', 'laugh', 'spend', 'everyth', 'feel', 'travel', 'time', 'natur', 'opinion', 'intellectu', 'confid', 'fun', 'hike', 'tast', 'say', 'consider', 'romanticoptimist', 'emot', 'tenniswin', 'spa', 'person', 'warm', 'like', 'keep', 'shop', 'dine', 'humor', 'outgo', 'thinki', 'swimsunbath'}"
